PID,mods_recordInfo_recordIdentifier_s,mods_titleInfo_title_s,new_url
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9174,,"Bursty topic detection using acceleration and user influence",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10456,,"Quantified self",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10458,,"Scalable local short-term energy consumption forecasting",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10448,,"Optimization of machining parameters of rotational welding technology",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10455,,"Simulation and prototyping of integration methods between GNSS, INS, and signals-of-opportunity sources",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10461,,"Developing new supramolecular tools for biomedical and environmental applications",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10457,,"Expressions of professionalism, urban administration, and the Saint John Police Force, 1910–1920",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10469,,"Genesis of gold mineralization at the Cantung W-Cu skarn deposit, N.W.T.",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10439,,"Breeding home range and habitat use of a rare high-elevation songbird in industrial forests of New Brunswick",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10446,,"A multi-variate approach to predicting myoelectric control usability",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10430,,"Novel control for small-scale three-phase wind generation systems in high wind speed regions",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10468,,"Assessing the long-term impacts of high moose densities on Gros Morne National Park",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10464,,"Data-driven approaches to reducing the training burden in pattern recognition based myoelectric control",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9171,,"Petrogenesis of Cu-Ag skarn mineralization in the Mackenzie Gulch area, Northern New Brunswick, Canada",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10580,,"Design and synthesis of gold monolayer cluster supported catalysts",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10577,,"Achieving communication-efficient privacy-preserving range query in fog-based IoT",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10578,,"A comprehensive study on the mechanical properties and microstructure of 18Ni-300 maraging steel produced with various process parameters via powder bed fusion technique",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10582,,"Elomiqahak ponapsq cacahqesiw, a rolling stone is ever bare of moss",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10583,,"Task allocation and incentive mechanism design for mobile crowdsensing",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10579,,"Cross-lingual word embeddings for low-resource and morphologically-rich languages",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10267,"Thesis 10407","Do impacts from forest harvesting spatially accumulate in stream networks?",https://unbscholar.lib.unb.ca/handle/1882/13841
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10262,"Thesis 8970","A procession of eyes",https://unbscholar.lib.unb.ca/handle/1882/14445
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:8018,,"On the role of host-trait variation in insect diversification",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:7971,"Thesis 9876","Essays on the social economy",https://unbscholar.lib.unb.ca/handle/1882/13151
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10261,"Thesis 9550","Molecular-assisted investigations of evolutionary relationships, species diversity and biogeography for selected species of the red algal genera",https://unbscholar.lib.unb.ca/handle/1882/13514
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10265,"Thesis 9015","Expression profiling of the androgen dihydrotestosterone, the anti-androgen flutamide, and the ureic based herbicide linuron in the fathead minnow (Pimephales promelas) ovary",https://unbscholar.lib.unb.ca/handle/1882/13276
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10268,,"Effectiveness of an online game in promoting positive attitudes towards nursing homes among youth",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10269,,"Innovation policy and regional economic development",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9089,,"The fluid dynamic and thermophysical and constraints on peperite formation, and the vibrational liquefaction model",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9254,"Thesis 10116","Smoke-free hospitals: perceptions, experiences and behaviours of healthcare providers",https://unbscholar.lib.unb.ca/handle/1882/14043
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10272,,"Describing the past learning experiences of international students from India",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:7981,"Thesis 9884",METADroid,https://unbscholar.lib.unb.ca/handle/1882/13610
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:7627,"Thesis 9790","The relationship between education and health in Canada",https://unbscholar.lib.unb.ca/handle/1882/14152
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:7734,"Thesis 9828","Big data analytics toolkit for business data based on social network analysis",https://unbscholar.lib.unb.ca/handle/1882/13437
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9517,"Thesis 10170","Site-specific water quality analysis of sediments and surface waters in Fredericton",https://unbscholar.lib.unb.ca/handle/1882/14241
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10290,,"Change theory and the implementation of the 10-year Education Plan",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10289,,"Am I an entrepreneur?",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9366,"Thesis 9299","Examining the impact of target, illness, and observer characteristics on perceptions of women with fibromyalgia and rheumatoid arthritis",https://unbscholar.lib.unb.ca/handle/1882/13933
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10288,,"A real boy",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:7980,"Thesis 9864","Speech variations in First Nations kindergarten children across Canada",https://unbscholar.lib.unb.ca/handle/1882/13860
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10284,,"Collaborative content distribution in mobile networks with caching and D2D-assistance",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10294,,"Spatial Tweedie mixed models",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9159,"Thesis 10184","Privacy-preserving efficient top-k spatial keyword search in outsourced cloud",https://unbscholar.lib.unb.ca/handle/1882/13430
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:7905,"Thesis 9919","Factors that influence the likelihood of smoking initiation in Canada",https://unbscholar.lib.unb.ca/handle/1882/14065
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10239,"Thesis 10050","Long-term spruce budworm impacts",https://unbscholar.lib.unb.ca/handle/1882/13921
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10254,"Thesis 9407","Variational calculation of the hydrogen molecular ion",https://unbscholar.lib.unb.ca/handle/1882/13716
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10257,"Thesis 9543","Evaluation of the performance of the simulation of a campus network in OPNET",https://unbscholar.lib.unb.ca/handle/1882/14345
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9173,,"Study nonpublic involvement and payments for ecosystem services in management of the Miyun Reservoir Watershed",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10258,"Thesis 9570","Impacts of crop rotation and tillage practices on potato yield and revenue in northern New Brunswick, Canada",https://unbscholar.lib.unb.ca/handle/1882/14061
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10259,"Thesis 9598","The relationship between optimal advertising level and product quality",https://unbscholar.lib.unb.ca/handle/1882/14257
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10255,"Thesis 9496","Effects of an animated book reading intervention (ABRI) on emergent literacy skill development",https://unbscholar.lib.unb.ca/handle/1882/14396
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10256,"Thesis 9555","Simulation and enhancement of HTTP-based video services with adaptive streaming over wireless networks",https://unbscholar.lib.unb.ca/handle/1882/13338
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9314,"Thesis 10264","Green adsorbents based on functional-modified cellulose and copolymers for water clarification",https://unbscholar.lib.unb.ca/handle/1882/13202
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9981,"Thesis 10458","Mapping soil trafficability by way of temporal hydrology modeling and spatial wet-areas-mapping",https://unbscholar.lib.unb.ca/handle/1882/13405
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:6937,"Thesis 9661","Anti-mycobacterial natural products from Canadian medicinal plants",https://unbscholar.lib.unb.ca/handle/1882/14266
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10044,"Thesis 10460",Pozzolans,https://unbscholar.lib.unb.ca/handle/1882/14518
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10000,"Thesis 10461","An analysis of the association of diet, oral health and obesity in Canadian adults",https://unbscholar.lib.unb.ca/handle/1882/13429
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10006,"Thesis 10464","Spatial patterns and factors influencing spruce budworm infestation in Eastern Canada forests",https://unbscholar.lib.unb.ca/handle/1882/14562
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:7107,"Thesis 9664","Terrestial implementation of UNB Super Camera and improvements to UNB-PanSharp",https://unbscholar.lib.unb.ca/handle/1882/13865
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9158,"Thesis 10159","""There is considerable consternation"": Lunenburg's quiet riot and other minority responses to the 1917 Military Service Act in the maritime provinces",https://unbscholar.lib.unb.ca/handle/1882/13831
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10260,"Thesis 8722","Unhappy differences",https://unbscholar.lib.unb.ca/handle/1882/14168
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:7664,"Thesis 9751","Using hyperspectral images to map moisture content and basic density of boards and frozen and thawed logs",https://unbscholar.lib.unb.ca/handle/1882/13311
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10047,"Thesis 10445","Design pattern as a service for service-oriented systems",https://unbscholar.lib.unb.ca/handle/1882/13254
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10036,"Thesis 10451","Forks on a dusty road",https://unbscholar.lib.unb.ca/handle/1882/14515
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9984,"Thesis 10454","Acute and chronic effects of oil sands process water components on the mayfly Hexagenia and field-collected aquatic macroinvertebrate communities",https://unbscholar.lib.unb.ca/handle/1882/13769
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10003,"Thesis 10453","Cerebrovascular and cardiorespiratory responses in young, mid-aged, and older adults during simulated driving",https://unbscholar.lib.unb.ca/handle/1882/13667
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10270,,"NUMA-aware spatio-textual similarity join",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10055,"Thesis 10452","Detoxification of C5 rich prehydrolysate from FPInnovations modified TMP-Bio process for lactic acid fermentation",https://unbscholar.lib.unb.ca/handle/1882/14609
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10220,"Thesis 9011","Antimycobacterial natural products from Heracleum maximum",https://unbscholar.lib.unb.ca/handle/1882/14433
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10216,,"The distribution of physical activity and rehabilitation programs in Saint John, New Brunswick",
